id,ip,layer,mac,dpid
18_26_24,10.18.26.24,3,00:00:00:12:1a:18,0000000000121a18
18_26_23,10.18.26.23,3,00:00:00:12:1a:17,0000000000121a17
18_26_22,10.18.26.22,3,00:00:00:12:1a:16,0000000000121a16
18_26_21,10.18.26.21,3,00:00:00:12:1a:15,0000000000121a15
18_26_20,10.18.26.20,3,00:00:00:12:1a:14,0000000000121a14
7_7_9,10.7.7.9,3,00:00:00:07:07:09,0000000000070709
7_7_8,10.7.7.8,3,00:00:00:07:07:08,0000000000070708
7_20_14,10.7.20.14,3,00:00:00:07:14:0e,000000000007140e
29_6_15,10.29.6.15,3,00:00:00:1d:06:0f,00000000001d060f
37_30_15,10.37.30.15,3,00:00:00:25:1e:0f,0000000000251e0f
7_20_13,10.7.20.13,3,00:00:00:07:14:0d,000000000007140d
7_7_3,10.7.7.3,3,00:00:00:07:07:03,0000000000070703
7_7_2,10.7.7.2,3,00:00:00:07:07:02,0000000000070702
7_7_5,10.7.7.5,3,00:00:00:07:07:05,0000000000070705
7_7_4,10.7.7.4,3,00:00:00:07:07:04,0000000000070704
7_7_7,10.7.7.7,3,00:00:00:07:07:07,0000000000070707
7_7_6,10.7.7.6,3,00:00:00:07:07:06,0000000000070706
1_5_33,10.1.5.33,3,00:00:00:01:05:21,0000000000010521
1_5_32,10.1.5.32,3,00:00:00:01:05:20,0000000000010520
1_5_31,10.1.5.31,3,00:00:00:01:05:1f,000000000001051f
1_5_30,10.1.5.30,3,00:00:00:01:05:1e,000000000001051e
7_20_11,10.7.20.11,3,00:00:00:07:14:0b,000000000007140b
45_19_29,10.45.19.29,3,00:00:00:2d:13:1d,00000000002d131d
45_19_28,10.45.19.28,3,00:00:00:2d:13:1c,00000000002d131c
45_19_27,10.45.19.27,3,00:00:00:2d:13:1b,00000000002d131b
45_19_26,10.45.19.26,3,00:00:00:2d:13:1a,00000000002d131a
45_19_25,10.45.19.25,3,00:00:00:2d:13:19,00000000002d1319
7_20_10,10.7.20.10,3,00:00:00:07:14:0a,000000000007140a
45_19_23,10.45.19.23,3,00:00:00:2d:13:17,00000000002d1317
45_19_22,10.45.19.22,3,00:00:00:2d:13:16,00000000002d1316
45_19_21,10.45.19.21,3,00:00:00:2d:13:15,00000000002d1315
45_19_20,10.45.19.20,3,00:00:00:2d:13:14,00000000002d1314
55_20_28,10.55.20.28,3,00:00:00:37:14:1c,000000000037141c
55_20_29,10.55.20.29,3,00:00:00:37:14:1d,000000000037141d
26_0_32,10.26.0.32,3,00:00:00:1a:00:20,00000000001a0020
26_0_33,10.26.0.33,3,00:00:00:1a:00:21,00000000001a0021
26_0_30,10.26.0.30,3,00:00:00:1a:00:1e,00000000001a001e
26_0_31,10.26.0.31,3,00:00:00:1a:00:1f,00000000001a001f
55_20_20,10.55.20.20,3,00:00:00:37:14:14,0000000000371414
55_20_21,10.55.20.21,3,00:00:00:37:14:15,0000000000371415
55_20_22,10.55.20.22,3,00:00:00:37:14:16,0000000000371416
55_20_23,10.55.20.23,3,00:00:00:37:14:17,0000000000371417
55_20_24,10.55.20.24,3,00:00:00:37:14:18,0000000000371418
55_20_25,10.55.20.25,3,00:00:00:37:14:19,0000000000371419
55_20_26,10.55.20.26,3,00:00:00:37:14:1a,000000000037141a
55_20_27,10.55.20.27,3,00:00:00:37:14:1b,000000000037141b
11_17_22,10.11.17.22,3,00:00:00:0b:11:16,00000000000b1116
11_17_23,10.11.17.23,3,00:00:00:0b:11:17,00000000000b1117
11_17_20,10.11.17.20,3,00:00:00:0b:11:14,00000000000b1114
11_17_21,10.11.17.21,3,00:00:00:0b:11:15,00000000000b1115
11_17_26,10.11.17.26,3,00:00:00:0b:11:1a,00000000000b111a
11_17_27,10.11.17.27,3,00:00:00:0b:11:1b,00000000000b111b
11_17_24,10.11.17.24,3,00:00:00:0b:11:18,00000000000b1118
11_17_25,10.11.17.25,3,00:00:00:0b:11:19,00000000000b1119
58_10_24,10.58.10.24,3,00:00:00:3a:0a:18,00000000003a0a18
11_17_28,10.11.17.28,3,00:00:00:0b:11:1c,00000000000b111c
11_17_29,10.11.17.29,3,00:00:00:0b:11:1d,00000000000b111d
40_13_20,10.40.13.20,3,00:00:00:28:0d:14,0000000000280d14
19_31_31,10.19.31.31,3,00:00:00:13:1f:1f,0000000000131f1f
19_31_30,10.19.31.30,3,00:00:00:13:1f:1e,0000000000131f1e
19_31_33,10.19.31.33,3,00:00:00:13:1f:21,0000000000131f21
19_31_32,10.19.31.32,3,00:00:00:13:1f:20,0000000000131f20
48_26_8,10.48.26.8,3,00:00:00:30:1a:08,0000000000301a08
33_5_20,10.33.5.20,3,00:00:00:21:05:14,0000000000210514
33_5_21,10.33.5.21,3,00:00:00:21:05:15,0000000000210515
33_5_22,10.33.5.22,3,00:00:00:21:05:16,0000000000210516
61_17_12,10.61.17.12,3,00:00:00:3d:11:0c,00000000003d110c
61_17_13,10.61.17.13,3,00:00:00:3d:11:0d,00000000003d110d
61_17_10,10.61.17.10,3,00:00:00:3d:11:0a,00000000003d110a
33_5_23,10.33.5.23,3,00:00:00:21:05:17,0000000000210517
61_17_16,10.61.17.16,3,00:00:00:3d:11:10,00000000003d1110
61_17_17,10.61.17.17,3,00:00:00:3d:11:11,00000000003d1111
61_17_14,10.61.17.14,3,00:00:00:3d:11:0e,00000000003d110e
40_13_21,10.40.13.21,3,00:00:00:28:0d:15,0000000000280d15
35_8_32,10.35.8.32,3,00:00:00:23:08:20,0000000000230820
33_5_24,10.33.5.24,3,00:00:00:21:05:18,0000000000210518
35_8_30,10.35.8.30,3,00:00:00:23:08:1e,000000000023081e
35_8_31,10.35.8.31,3,00:00:00:23:08:1f,000000000023081f
33_5_25,10.33.5.25,3,00:00:00:21:05:19,0000000000210519
33_5_26,10.33.5.26,3,00:00:00:21:05:1a,000000000021051a
33_5_27,10.33.5.27,3,00:00:00:21:05:1b,000000000021051b
56_26_24,10.56.26.24,3,00:00:00:38:1a:18,0000000000381a18
45_18_21,10.45.18.21,3,00:00:00:2d:12:15,00000000002d1215
23_16_25,10.23.16.25,3,00:00:00:17:10:19,0000000000171019
20_1_3,10.20.1.3,3,00:00:00:14:01:03,0000000000140103
20_1_2,10.20.1.2,3,00:00:00:14:01:02,0000000000140102
20_1_5,10.20.1.5,3,00:00:00:14:01:05,0000000000140105
20_1_4,10.20.1.4,3,00:00:00:14:01:04,0000000000140104
20_1_7,10.20.1.7,3,00:00:00:14:01:07,0000000000140107
20_1_6,10.20.1.6,3,00:00:00:14:01:06,0000000000140106
20_1_9,10.20.1.9,3,00:00:00:14:01:09,0000000000140109
20_1_8,10.20.1.8,3,00:00:00:14:01:08,0000000000140108
42_11_9,10.42.11.9,3,00:00:00:2a:0b:09,00000000002a0b09
42_11_8,10.42.11.8,3,00:00:00:2a:0b:08,00000000002a0b08
42_11_5,10.42.11.5,3,00:00:00:2a:0b:05,00000000002a0b05
42_11_4,10.42.11.4,3,00:00:00:2a:0b:04,00000000002a0b04
42_11_7,10.42.11.7,3,00:00:00:2a:0b:07,00000000002a0b07
42_11_6,10.42.11.6,3,00:00:00:2a:0b:06,00000000002a0b06
37_30_16,10.37.30.16,3,00:00:00:25:1e:10,0000000000251e10
23_16_22,10.23.16.22,3,00:00:00:17:10:16,0000000000171016
42_11_2,10.42.11.2,3,00:00:00:2a:0b:02,00000000002a0b02
29_17_30,10.29.17.30,3,00:00:00:1d:11:1e,00000000001d111e
40_13_23,10.40.13.23,3,00:00:00:28:0d:17,0000000000280d17
45_4_30,10.45.4.30,3,00:00:00:2d:04:1e,00000000002d041e
58_20_10,10.58.20.10,3,00:00:00:3a:14:0a,00000000003a140a
58_20_11,10.58.20.11,3,00:00:00:3a:14:0b,00000000003a140b
58_20_12,10.58.20.12,3,00:00:00:3a:14:0c,00000000003a140c
58_20_13,10.58.20.13,3,00:00:00:3a:14:0d,00000000003a140d
24_6_32,10.24.6.32,3,00:00:00:18:06:20,0000000000180620
24_6_33,10.24.6.33,3,00:00:00:18:06:21,0000000000180621
24_6_30,10.24.6.30,3,00:00:00:18:06:1e,000000000018061e
24_6_31,10.24.6.31,3,00:00:00:18:06:1f,000000000018061f
58_20_18,10.58.20.18,3,00:00:00:3a:14:12,00000000003a1412
44_7_28,10.44.7.28,3,00:00:00:2c:07:1c,00000000002c071c
23_16_23,10.23.16.23,3,00:00:00:17:10:17,0000000000171017
29_17_31,10.29.17.31,3,00:00:00:1d:11:1f,00000000001d111f
40_13_24,10.40.13.24,3,00:00:00:28:0d:18,0000000000280d18
14_7_32,10.14.7.32,3,00:00:00:0e:07:20,00000000000e0720
14_7_33,10.14.7.33,3,00:00:00:0e:07:21,00000000000e0721
14_7_30,10.14.7.30,3,00:00:00:0e:07:1e,00000000000e071e
14_7_31,10.14.7.31,3,00:00:00:0e:07:1f,00000000000e071f
55_7_18,10.55.7.18,3,00:00:00:37:07:12,0000000000370712
44_7_24,10.44.7.24,3,00:00:00:2c:07:18,00000000002c0718
44_7_25,10.44.7.25,3,00:00:00:2c:07:19,00000000002c0719
23_16_20,10.23.16.20,3,00:00:00:17:10:14,0000000000171014
29_17_32,10.29.17.32,3,00:00:00:1d:11:20,00000000001d1120
40_13_25,10.40.13.25,3,00:00:00:28:0d:19,0000000000280d19
45_4_32,10.45.4.32,3,00:00:00:2d:04:20,00000000002d0420
58_26_17,10.58.26.17,3,00:00:00:3a:1a:11,00000000003a1a11
58_26_14,10.58.26.14,3,00:00:00:3a:1a:0e,00000000003a1a0e
44_7_27,10.44.7.27,3,00:00:00:2c:07:1b,00000000002c071b
58_26_12,10.58.26.12,3,00:00:00:3a:1a:0c,00000000003a1a0c
58_26_13,10.58.26.13,3,00:00:00:3a:1a:0d,00000000003a1a0d
58_26_10,10.58.26.10,3,00:00:00:3a:1a:0a,00000000003a1a0a
58_26_11,10.58.26.11,3,00:00:00:3a:1a:0b,00000000003a1a0b
61_2_3,10.61.2.3,3,00:00:00:3d:02:03,00000000003d0203
48_10_5,10.48.10.5,3,00:00:00:30:0a:05,0000000000300a05
61_2_7,10.61.2.7,3,00:00:00:3d:02:07,00000000003d0207
61_2_6,10.61.2.6,3,00:00:00:3d:02:06,00000000003d0206
58_26_18,10.58.26.18,3,00:00:00:3a:1a:12,00000000003a1a12
58_26_19,10.58.26.19,3,00:00:00:3a:1a:13,00000000003a1a13
17_15_26,10.17.15.26,3,00:00:00:11:0f:1a,0000000000110f1a
17_15_27,10.17.15.27,3,00:00:00:11:0f:1b,0000000000110f1b
17_15_24,10.17.15.24,3,00:00:00:11:0f:18,0000000000110f18
1_5_2,10.1.5.2,3,00:00:00:01:05:02,0000000000010502
17_15_22,10.17.15.22,3,00:00:00:11:0f:16,0000000000110f16
17_15_23,10.17.15.23,3,00:00:00:11:0f:17,0000000000110f17
17_15_20,10.17.15.20,3,00:00:00:11:0f:14,0000000000110f14
17_15_21,10.17.15.21,3,00:00:00:11:0f:15,0000000000110f15
1_5_9,10.1.5.9,3,00:00:00:01:05:09,0000000000010509
1_5_8,10.1.5.8,3,00:00:00:01:05:08,0000000000010508
61_10_28,10.61.10.28,3,00:00:00:3d:0a:1c,00000000003d0a1c
44_7_23,10.44.7.23,3,00:00:00:2c:07:17,00000000002c0717
17_31_17,10.17.31.17,3,00:00:00:11:1f:11,0000000000111f11
17_15_28,10.17.15.28,3,00:00:00:11:0f:1c,0000000000110f1c
17_15_29,10.17.15.29,3,00:00:00:11:0f:1d,0000000000110f1d
7_2_16,10.7.2.16,3,00:00:00:07:02:10,0000000000070210
7_2_17,10.7.2.17,3,00:00:00:07:02:11,0000000000070211
7_2_14,10.7.2.14,3,00:00:00:07:02:0e,000000000007020e
7_2_15,10.7.2.15,3,00:00:00:07:02:0f,000000000007020f
7_2_12,10.7.2.12,3,00:00:00:07:02:0c,000000000007020c
7_2_13,10.7.2.13,3,00:00:00:07:02:0d,000000000007020d
7_2_10,10.7.2.10,3,00:00:00:07:02:0a,000000000007020a
7_2_11,10.7.2.11,3,00:00:00:07:02:0b,000000000007020b
17_31_11,10.17.31.11,3,00:00:00:11:1f:0b,0000000000111f0b
22_1_9,10.22.1.9,3,00:00:00:16:01:09,0000000000160109
22_1_8,10.22.1.8,3,00:00:00:16:01:08,0000000000160108
7_2_18,10.7.2.18,3,00:00:00:07:02:12,0000000000070212
17_31_10,10.17.31.10,3,00:00:00:11:1f:0a,0000000000111f0a
61_12_15,10.61.12.15,3,00:00:00:3d:0c:0f,00000000003d0c0f
19_17_24,10.19.17.24,3,00:00:00:13:11:18,0000000000131118
24_2_32,10.24.2.32,3,00:00:00:18:02:20,0000000000180220
24_2_33,10.24.2.33,3,00:00:00:18:02:21,0000000000180221
24_2_30,10.24.2.30,3,00:00:00:18:02:1e,000000000018021e
17_31_12,10.17.31.12,3,00:00:00:11:1f:0c,0000000000111f0c
38_21_5,10.38.21.5,3,00:00:00:26:15:05,0000000000261505
3_28_19,10.3.28.19,3,00:00:00:03:1c:13,0000000000031c13
3_28_18,10.3.28.18,3,00:00:00:03:1c:12,0000000000031c12
38_21_4,10.38.21.4,3,00:00:00:26:15:04,0000000000261504
3_28_13,10.3.28.13,3,00:00:00:03:1c:0d,0000000000031c0d
3_28_12,10.3.28.12,3,00:00:00:03:1c:0c,0000000000031c0c
3_28_11,10.3.28.11,3,00:00:00:03:1c:0b,0000000000031c0b
3_28_10,10.3.28.10,3,00:00:00:03:1c:0a,0000000000031c0a
3_28_17,10.3.28.17,3,00:00:00:03:1c:11,0000000000031c11
3_28_16,10.3.28.16,3,00:00:00:03:1c:10,0000000000031c10
3_28_15,10.3.28.15,3,00:00:00:03:1c:0f,0000000000031c0f
3_28_14,10.3.28.14,3,00:00:00:03:1c:0e,0000000000031c0e
38_21_6,10.38.21.6,3,00:00:00:26:15:06,0000000000261506
36_12_26,10.36.12.26,3,00:00:00:24:0c:1a,0000000000240c1a
3_26_15,10.3.26.15,3,00:00:00:03:1a:0f,0000000000031a0f
3_26_14,10.3.26.14,3,00:00:00:03:1a:0e,0000000000031a0e
3_26_17,10.3.26.17,3,00:00:00:03:1a:11,0000000000031a11
3_26_16,10.3.26.16,3,00:00:00:03:1a:10,0000000000031a10
3_26_11,10.3.26.11,3,00:00:00:03:1a:0b,0000000000031a0b
3_26_10,10.3.26.10,3,00:00:00:03:1a:0a,0000000000031a0a
3_26_13,10.3.26.13,3,00:00:00:03:1a:0d,0000000000031a0d
3_26_12,10.3.26.12,3,00:00:00:03:1a:0c,0000000000031a0c
38_21_2,10.38.21.2,3,00:00:00:26:15:02,0000000000261502
3_26_19,10.3.26.19,3,00:00:00:03:1a:13,0000000000031a13
3_26_18,10.3.26.18,3,00:00:00:03:1a:12,0000000000031a12
62_30_10,10.62.30.10,3,00:00:00:3e:1e:0a,00000000003e1e0a
22_21_8,10.22.21.8,3,00:00:00:16:15:08,0000000000161508
22_21_9,10.22.21.9,3,00:00:00:16:15:09,0000000000161509
22_21_2,10.22.21.2,3,00:00:00:16:15:02,0000000000161502
22_21_3,10.22.21.3,3,00:00:00:16:15:03,0000000000161503
22_21_6,10.22.21.6,3,00:00:00:16:15:06,0000000000161506
22_21_7,10.22.21.7,3,00:00:00:16:15:07,0000000000161507
22_21_4,10.22.21.4,3,00:00:00:16:15:04,0000000000161504
22_21_5,10.22.21.5,3,00:00:00:16:15:05,0000000000161505
1_27_14,10.1.27.14,3,00:00:00:01:1b:0e,0000000000011b0e
1_27_15,10.1.27.15,3,00:00:00:01:1b:0f,0000000000011b0f
1_27_16,10.1.27.16,3,00:00:00:01:1b:10,0000000000011b10
1_27_17,10.1.27.17,3,00:00:00:01:1b:11,0000000000011b11
1_27_10,10.1.27.10,3,00:00:00:01:1b:0a,0000000000011b0a
1_27_11,10.1.27.11,3,00:00:00:01:1b:0b,0000000000011b0b
1_27_12,10.1.27.12,3,00:00:00:01:1b:0c,0000000000011b0c
1_27_13,10.1.27.13,3,00:00:00:01:1b:0d,0000000000011b0d
40_24_7,10.40.24.7,3,00:00:00:28:18:07,0000000000281807
38_21_9,10.38.21.9,3,00:00:00:26:15:09,0000000000261509
25_21_9,10.25.21.9,3,00:00:00:19:15:09,0000000000191509
25_21_8,10.25.21.8,3,00:00:00:19:15:08,0000000000191508
1_27_18,10.1.27.18,3,00:00:00:01:1b:12,0000000000011b12
1_27_19,10.1.27.19,3,00:00:00:01:1b:13,0000000000011b13
38_21_8,10.38.21.8,3,00:00:00:26:15:08,0000000000261508
31_2_30,10.31.2.30,3,00:00:00:1f:02:1e,00000000001f021e
31_2_31,10.31.2.31,3,00:00:00:1f:02:1f,00000000001f021f
31_2_32,10.31.2.32,3,00:00:00:1f:02:20,00000000001f0220
31_2_33,10.31.2.33,3,00:00:00:1f:02:21,00000000001f0221
61_29_31,10.61.29.31,3,00:00:00:3d:1d:1f,00000000003d1d1f
61_29_30,10.61.29.30,3,00:00:00:3d:1d:1e,00000000003d1d1e
61_29_33,10.61.29.33,3,00:00:00:3d:1d:21,00000000003d1d21
61_29_32,10.61.29.32,3,00:00:00:3d:1d:20,00000000003d1d20
43_25_6,10.43.25.6,3,00:00:00:2b:19:06,00000000002b1906
22_6_2,10.22.6.2,3,00:00:00:16:06:02,0000000000160602
22_6_3,10.22.6.3,3,00:00:00:16:06:03,0000000000160603
22_6_4,10.22.6.4,3,00:00:00:16:06:04,0000000000160604
22_6_5,10.22.6.5,3,00:00:00:16:06:05,0000000000160605
22_6_6,10.22.6.6,3,00:00:00:16:06:06,0000000000160606
22_6_7,10.22.6.7,3,00:00:00:16:06:07,0000000000160607
22_6_8,10.22.6.8,3,00:00:00:16:06:08,0000000000160608
22_6_9,10.22.6.9,3,00:00:00:16:06:09,0000000000160609
52_20_30,10.52.20.30,3,00:00:00:34:14:1e,000000000034141e
52_20_31,10.52.20.31,3,00:00:00:34:14:1f,000000000034141f
52_20_32,10.52.20.32,3,00:00:00:34:14:20,0000000000341420
52_20_33,10.52.20.33,3,00:00:00:34:14:21,0000000000341421
37_21_30,10.37.21.30,3,00:00:00:25:15:1e,000000000025151e
37_21_31,10.37.21.31,3,00:00:00:25:15:1f,000000000025151f
1_21_18,10.1.21.18,3,00:00:00:01:15:12,0000000000011512
1_21_19,10.1.21.19,3,00:00:00:01:15:13,0000000000011513
1_21_16,10.1.21.16,3,00:00:00:01:15:10,0000000000011510
1_21_17,10.1.21.17,3,00:00:00:01:15:11,0000000000011511
1_21_14,10.1.21.14,3,00:00:00:01:15:0e,000000000001150e
1_21_15,10.1.21.15,3,00:00:00:01:15:0f,000000000001150f
1_21_12,10.1.21.12,3,00:00:00:01:15:0c,000000000001150c
1_21_13,10.1.21.13,3,00:00:00:01:15:0d,000000000001150d
1_21_10,10.1.21.10,3,00:00:00:01:15:0a,000000000001150a
1_21_11,10.1.21.11,3,00:00:00:01:15:0b,000000000001150b
7_4_10,10.7.4.10,3,00:00:00:07:04:0a,000000000007040a
7_4_11,10.7.4.11,3,00:00:00:07:04:0b,000000000007040b
7_4_12,10.7.4.12,3,00:00:00:07:04:0c,000000000007040c
7_4_13,10.7.4.13,3,00:00:00:07:04:0d,000000000007040d
7_4_14,10.7.4.14,3,00:00:00:07:04:0e,000000000007040e
7_4_15,10.7.4.15,3,00:00:00:07:04:0f,000000000007040f
7_4_16,10.7.4.16,3,00:00:00:07:04:10,0000000000070410
7_4_17,10.7.4.17,3,00:00:00:07:04:11,0000000000070411
7_4_18,10.7.4.18,3,00:00:00:07:04:12,0000000000070412
7_4_19,10.7.4.19,3,00:00:00:07:04:13,0000000000070413
34_12_24,10.34.12.24,3,00:00:00:22:0c:18,0000000000220c18
38_9_22,10.38.9.22,3,00:00:00:26:09:16,0000000000260916
1_15_9,10.1.15.9,3,00:00:00:01:0f:09,0000000000010f09
1_15_8,10.1.15.8,3,00:00:00:01:0f:08,0000000000010f08
38_9_27,10.38.9.27,3,00:00:00:26:09:1b,000000000026091b
38_9_26,10.38.9.26,3,00:00:00:26:09:1a,000000000026091a
1_23_18,10.1.23.18,3,00:00:00:01:17:12,0000000000011712
1_23_19,10.1.23.19,3,00:00:00:01:17:13,0000000000011713
13_14_18,10.13.14.18,3,00:00:00:0d:0e:12,00000000000d0e12
13_14_19,10.13.14.19,3,00:00:00:0d:0e:13,00000000000d0e13
1_23_10,10.1.23.10,3,00:00:00:01:17:0a,000000000001170a
1_23_11,10.1.23.11,3,00:00:00:01:17:0b,000000000001170b
13_14_16,10.13.14.16,3,00:00:00:0d:0e:10,00000000000d0e10
13_14_17,10.13.14.17,3,00:00:00:0d:0e:11,00000000000d0e11
1_23_14,10.1.23.14,3,00:00:00:01:17:0e,000000000001170e
1_23_15,10.1.23.15,3,00:00:00:01:17:0f,000000000001170f
1_23_16,10.1.23.16,3,00:00:00:01:17:10,0000000000011710
1_23_17,10.1.23.17,3,00:00:00:01:17:11,0000000000011711
51_28_19,10.51.28.19,3,00:00:00:33:1c:13,0000000000331c13
51_28_18,10.51.28.18,3,00:00:00:33:1c:12,0000000000331c12
48_26_7,10.48.26.7,3,00:00:00:30:1a:07,0000000000301a07
49_28_26,10.49.28.26,3,00:00:00:31:1c:1a,0000000000311c1a
34_12_25,10.34.12.25,3,00:00:00:22:0c:19,0000000000220c19
51_28_14,10.51.28.14,3,00:00:00:33:1c:0e,0000000000331c0e
51_28_17,10.51.28.17,3,00:00:00:33:1c:11,0000000000331c11
51_28_16,10.51.28.16,3,00:00:00:33:1c:10,0000000000331c10
51_28_11,10.51.28.11,3,00:00:00:33:1c:0b,0000000000331c0b
51_28_10,10.51.28.10,3,00:00:00:33:1c:0a,0000000000331c0a
51_28_13,10.51.28.13,3,00:00:00:33:1c:0d,0000000000331c0d
51_28_12,10.51.28.12,3,00:00:00:33:1c:0c,0000000000331c0c
53_19_33,10.53.19.33,3,00:00:00:35:13:21,0000000000351321
22_24_28,10.22.24.28,3,00:00:00:16:18:1c,000000000016181c
22_24_29,10.22.24.29,3,00:00:00:16:18:1d,000000000016181d
22_24_26,10.22.24.26,3,00:00:00:16:18:1a,000000000016181a
22_24_27,10.22.24.27,3,00:00:00:16:18:1b,000000000016181b
22_24_24,10.22.24.24,3,00:00:00:16:18:18,0000000000161818
22_24_25,10.22.24.25,3,00:00:00:16:18:19,0000000000161819
22_24_22,10.22.24.22,3,00:00:00:16:18:16,0000000000161816
22_24_23,10.22.24.23,3,00:00:00:16:18:17,0000000000161817
22_24_20,10.22.24.20,3,00:00:00:16:18:14,0000000000161814
22_24_21,10.22.24.21,3,00:00:00:16:18:15,0000000000161815
11_20_9,10.11.20.9,3,00:00:00:0b:14:09,00000000000b1409
11_20_8,10.11.20.8,3,00:00:00:0b:14:08,00000000000b1408
11_20_5,10.11.20.5,3,00:00:00:0b:14:05,00000000000b1405
11_20_4,10.11.20.4,3,00:00:00:0b:14:04,00000000000b1404
11_20_7,10.11.20.7,3,00:00:00:0b:14:07,00000000000b1407
11_20_6,10.11.20.6,3,00:00:00:0b:14:06,00000000000b1406
11_20_3,10.11.20.3,3,00:00:00:0b:14:03,00000000000b1403
11_20_2,10.11.20.2,3,00:00:00:0b:14:02,00000000000b1402
34_27_22,10.34.27.22,3,00:00:00:22:1b:16,0000000000221b16
14_24_2,10.14.24.2,3,00:00:00:0e:18:02,00000000000e1802
35_22_9,10.35.22.9,3,00:00:00:23:16:09,0000000000231609
35_22_8,10.35.22.8,3,00:00:00:23:16:08,0000000000231608
14_24_3,10.14.24.3,3,00:00:00:0e:18:03,00000000000e1803
35_22_5,10.35.22.5,3,00:00:00:23:16:05,0000000000231605
35_22_4,10.35.22.4,3,00:00:00:23:16:04,0000000000231604
35_22_7,10.35.22.7,3,00:00:00:23:16:07,0000000000231607
35_22_6,10.35.22.6,3,00:00:00:23:16:06,0000000000231606
35_22_3,10.35.22.3,3,00:00:00:23:16:03,0000000000231603
35_22_2,10.35.22.2,3,00:00:00:23:16:02,0000000000231602
30_3_12,10.30.3.12,3,00:00:00:1e:03:0c,00000000001e030c
30_3_13,10.30.3.13,3,00:00:00:1e:03:0d,00000000001e030d
14_24_6,10.14.24.6,3,00:00:00:0e:18:06,00000000000e1806
56_14_30,10.56.14.30,3,00:00:00:38:0e:1e,0000000000380e1e
14_24_7,10.14.24.7,3,00:00:00:0e:18:07,00000000000e1807
31_5_28,10.31.5.28,3,00:00:00:1f:05:1c,00000000001f051c
31_5_29,10.31.5.29,3,00:00:00:1f:05:1d,00000000001f051d
14_24_4,10.14.24.4,3,00:00:00:0e:18:04,00000000000e1804
31_5_22,10.31.5.22,3,00:00:00:1f:05:16,00000000001f0516
31_5_23,10.31.5.23,3,00:00:00:1f:05:17,00000000001f0517
31_5_20,10.31.5.20,3,00:00:00:1f:05:14,00000000001f0514
14_24_5,10.14.24.5,3,00:00:00:0e:18:05,00000000000e1805
31_5_26,10.31.5.26,3,00:00:00:1f:05:1a,00000000001f051a
31_5_27,10.31.5.27,3,00:00:00:1f:05:1b,00000000001f051b
31_5_24,10.31.5.24,3,00:00:00:1f:05:18,00000000001f0518
31_5_25,10.31.5.25,3,00:00:00:1f:05:19,00000000001f0519
34_12_29,10.34.12.29,3,00:00:00:22:0c:1d,0000000000220c1d
30_3_18,10.30.3.18,3,00:00:00:1e:03:12,00000000001e0312
38_4_18,10.38.4.18,3,00:00:00:26:04:12,0000000000260412
26_25_14,10.26.25.14,3,00:00:00:1a:19:0e,00000000001a190e
26_25_15,10.26.25.15,3,00:00:00:1a:19:0f,00000000001a190f
26_25_16,10.26.25.16,3,00:00:00:1a:19:10,00000000001a1910
26_25_17,10.26.25.17,3,00:00:00:1a:19:11,00000000001a1911
26_25_10,10.26.25.10,3,00:00:00:1a:19:0a,00000000001a190a
26_25_11,10.26.25.11,3,00:00:00:1a:19:0b,00000000001a190b
26_25_12,10.26.25.12,3,00:00:00:1a:19:0c,00000000001a190c
26_25_13,10.26.25.13,3,00:00:00:1a:19:0d,00000000001a190d
26_25_18,10.26.25.18,3,00:00:00:1a:19:12,00000000001a1912
26_25_19,10.26.25.19,3,00:00:00:1a:19:13,00000000001a1913
54_1_12,10.54.1.12,3,00:00:00:36:01:0c,000000000036010c
54_1_13,10.54.1.13,3,00:00:00:36:01:0d,000000000036010d
58_31_23,10.58.31.23,3,00:00:00:3a:1f:17,00000000003a1f17
61_30_11,10.61.30.11,3,00:00:00:3d:1e:0b,00000000003d1e0b
61_2_32,10.61.2.32,3,00:00:00:3d:02:20,00000000003d0220
52_3_30,10.52.3.30,3,00:00:00:34:03:1e,000000000034031e
52_3_31,10.52.3.31,3,00:00:00:34:03:1f,000000000034031f
52_3_32,10.52.3.32,3,00:00:00:34:03:20,0000000000340320
52_3_33,10.52.3.33,3,00:00:00:34:03:21,0000000000340321
2_10_9,10.2.10.9,3,00:00:00:02:0a:09,0000000000020a09
2_10_8,10.2.10.8,3,00:00:00:02:0a:08,0000000000020a08
45_15_22,10.45.15.22,3,00:00:00:2d:0f:16,00000000002d0f16
61_31_17,10.61.31.17,3,00:00:00:3d:1f:11,00000000003d1f11
31_0_32,10.31.0.32,3,00:00:00:1f:00:20,00000000001f0020
2_10_3,10.2.10.3,3,00:00:00:02:0a:03,0000000000020a03
2_10_2,10.2.10.2,3,00:00:00:02:0a:02,0000000000020a02
2_10_5,10.2.10.5,3,00:00:00:02:0a:05,0000000000020a05
2_10_4,10.2.10.4,3,00:00:00:02:0a:04,0000000000020a04
2_10_7,10.2.10.7,3,00:00:00:02:0a:07,0000000000020a07
20_24_14,10.20.24.14,3,00:00:00:14:18:0e,000000000014180e
61_30_10,10.61.30.10,3,00:00:00:3d:1e:0a,00000000003d1e0a
22_20_28,10.22.20.28,3,00:00:00:16:14:1c,000000000016141c
22_20_29,10.22.20.29,3,00:00:00:16:14:1d,000000000016141d
